user_id,first_name,last_name,age,gender,birthdate,sign_up_date,city,state,subscription_plan,activity_preference
user_1400,Jane,Wilson,36,Female,2003-02-03,2022-12-01,Sacramento,California,Basic,HIIT
user_1401,David,Rodriguez,52,Female,1979-03-21,2023-07-08,Los Angeles,California,Pro,Functional Training
user_1402,Robert,Williams,60,Female,1969-05-05,2022-03-06,Los Angeles,California,Pro,Strength Training
user_1403,Daniel,Jones,34,Female,2001-12-31,2021-11-04,Los Angeles,California,Student,HIIT
user_1404,Michael,Davis,62,Male,1996-11-04,2022-10-12,Fresno,California,Basic,Cardio
user_1405,Jane,Miller,60,Female,1977-05-28,2021-06-23,Los Angeles,California,Basic,Bodybuilding
user_1406,Jane,Jones,51,Male,2000-10-22,2022-02-16,Sacramento,California,Pro,Bodybuilding
user_1407,Daniel,Rodriguez,26,Male,2001-04-12,2021-04-07,Los Angeles,California,Basic,Bodybuilding
user_1408,Sarah,Johnson,43,Male,1985-12-02,2022-11-14,Los Angeles,California,Student,HIIT
user_1409,Jane,Garcia,19,Male,1991-08-07,2021-06-03,Fresno,California,Student,Bodybuilding
user_1410,Michael,Jones,26,Male,2005-01-21,2022-11-26,San Francisco,California,Basic,HIIT
user_1411,John,Rodriguez,26,Non-binary,1998-04-25,2021-08-30,San Francisco,California,Basic,Cardio
user_1412,Jane,Martinez,57,Non-binary,1983-05-11,2021-10-31,Los Angeles,California,Student,Functional Training
user_1413,Jane,Davis,34,Male,1994-11-27,2021-10-12,San Francisco,California,Basic,Cardio
user_1414,Robert,Martinez,18,Male,2001-04-09,2021-01-27,Los Angeles,California,Pro,Bodybuilding
user_1415,Jane,Miller,42,Male,1991-10-08,2022-02-06,Sacramento,California,Basic,Cardio
user_1416,Chris,Miller,60,Male,1993-02-13,2021-12-26,Oakland,California,Pro,Bodybuilding
user_1417,Michael,Jones,57,Non-binary,1984-04-14,2021-03-01,Sacramento,California,Basic,Functional Training
user_1418,Robert,Wilson,59,Male,1990-09-02,2021-07-21,Los Angeles,California,Basic,Functional Training
user_1419,Emily,Jones,42,Female,2003-08-01,2023-02-01,Los Angeles,California,Student,Strength Training
user_1420,Jane,Wilson,56,Male,1990-12-19,2023-05-24,San Jose,California,Pro,Strength Training
user_1421,David,Brown,52,Non-binary,2002-02-26,2022-08-04,San Jose,California,Student,Yoga
user_1422,Daniel,Johnson,20,Male,1992-02-25,2023-08-28,San Jose,California,Basic,Yoga
user_1423,Linda,Rodriguez,54,Female,2003-10-01,2022-01-05,San Francisco,California,Student,Functional Training
user_1424,Daniel,Miller,61,Male,1961-04-21,2022-06-17,San Francisco,California,Basic,Bodybuilding
user_1425,Chris,Miller,61,Female,1984-07-19,2021-06-01,Los Angeles,California,Basic,Bodybuilding
user_1426,Linda,Moore,47,Male,1995-07-20,2021-04-12,Fresno,California,Basic,Cardio
user_1427,Jessica,Miller,55,Male,1961-12-11,2023-06-18,Los Angeles,California,Pro,Yoga
user_1428,David,Miller,51,Non-binary,1983-01-17,2023-09-27,Fresno,California,Pro,Yoga
user_1429,David,Williams,29,Non-binary,2002-07-16,2022-08-30,Sacramento,California,Pro,Cardio
user_1430,Linda,Wilson,36,Female,1981-12-12,2022-03-22,Fresno,California,Student,Functional Training
user_1431,Michael,Wilson,54,Female,1972-01-24,2023-05-23,Oakland,California,Basic,HIIT
user_1432,Sarah,Williams,61,Female,1989-05-04,2021-08-17,San Jose,California,Student,Bodybuilding
user_1433,John,Williams,34,Male,1991-10-06,2021-05-05,San Francisco,California,Student,Strength Training
user_1434,Michael,Davis,27,Male,1994-02-09,2023-02-09,Los Angeles,California,Basic,Cardio
user_1435,Robert,Garcia,64,Male,1973-12-07,2023-04-14,Los Angeles,California,Student,HIIT
user_1436,Jane,Smith,29,Female,1980-02-04,2023-09-26,San Francisco,California,Basic,Functional Training
user_1437,Chris,Moore,33,Male,1992-12-17,2023-05-31,Sacramento,California,Basic,HIIT
user_1438,Daniel,Williams,41,Male,1973-03-23,2023-07-27,Oakland,California,Basic,HIIT
user_1439,Emily,Brown,36,Female,1993-03-11,2021-08-24,Oakland,California,Basic,Cardio
user_1440,Chris,Johnson,25,Female,1986-08-21,2021-06-11,San Francisco,California,Student,Strength Training
user_1441,Jessica,Garcia,48,Male,1967-12-09,2022-07-08,Fresno,California,Student,HIIT
user_1442,Laura,Miller,38,Male,1989-12-01,2023-02-27,San Francisco,California,Student,Bodybuilding
user_1443,Jane,Moore,34,Male,1972-07-20,2021-12-19,Sacramento,California,Pro,Yoga
user_1444,Chris,Smith,40,Male,1981-09-19,2021-03-09,Fresno,California,Student,Bodybuilding
user_1445,Linda,Smith,54,Male,1978-11-21,2021-06-22,San Francisco,California,Student,HIIT
user_1446,Michael,Davis,33,Female,1989-01-02,2023-10-01,Oakland,California,Pro,Strength Training
user_1447,Jessica,Brown,23,Female,2003-02-28,2023-04-23,Sacramento,California,Basic,Strength Training
user_1448,Sarah,Smith,25,Female,1976-04-28,2022-09-29,Los Angeles,California,Basic,Yoga
user_1449,Michael,Martinez,42,Male,1983-03-29,2022-11-13,Los Angeles,California,Basic,Cardio
user_1450,Jessica,Rodriguez,35,Female,1990-02-28,2022-07-13,Fresno,California,Pro,Cardio
user_1451,Robert,Miller,42,Male,2000-02-02,2021-09-18,Los Angeles,California,Student,Strength Training
user_1452,Michael,Martinez,29,Female,1992-08-01,2021-08-05,Fresno,California,Student,Bodybuilding
user_1453,Daniel,Smith,32,Female,1962-01-12,2023-03-28,Los Angeles,California,Student,Functional Training
user_1454,Robert,Smith,43,Male,1997-12-21,2021-05-04,Oakland,California,Student,HIIT
user_1455,Michael,Moore,58,Male,1971-05-05,2023-03-16,San Francisco,California,Pro,Functional Training
user_1456,John,Smith,62,Female,1986-12-13,2021-06-11,Sacramento,California,Student,Bodybuilding
user_1457,Jane,Davis,43,Male,1995-06-27,2021-07-20,Los Angeles,California,Basic,HIIT
user_1458,Emily,Martinez,64,Female,1989-06-09,2022-03-30,Oakland,California,Pro,Cardio
user_1459,Robert,Williams,49,Male,1971-01-06,2022-02-06,Sacramento,California,Pro,Cardio
user_1460,Jane,Williams,27,Female,1963-01-08,2022-04-07,Los Angeles,California,Basic,Strength Training
user_1461,Emily,Moore,33,Male,1974-03-26,2021-10-02,San Francisco,California,Basic,HIIT
user_1462,Emily,Williams,24,Male,1981-09-02,2021-07-25,Sacramento,California,Student,Bodybuilding
user_1463,Emily,Johnson,34,Female,1976-08-30,2021-02-09,Los Angeles,California,Basic,Yoga
user_1464,John,Brown,40,Male,2004-11-19,2021-09-30,Los Angeles,California,Pro,HIIT
user_1465,Daniel,Martinez,43,Male,1977-11-13,2022-12-01,Fresno,California,Pro,Cardio
user_1466,Laura,Rodriguez,38,Male,1986-11-19,2023-05-17,San Francisco,California,Pro,Strength Training
user_1467,Robert,Williams,39,Male,1999-03-29,2021-04-03,San Jose,California,Student,HIIT
user_1468,Chris,Miller,24,Male,1984-05-19,2021-02-11,Los Angeles,California,Student,Yoga
user_1469,Jane,Martinez,31,Male,1985-03-20,2022-04-10,Sacramento,California,Basic,Bodybuilding
user_1470,Michael,Moore,32,Non-binary,1964-07-29,2022-01-14,Los Angeles,California,Student,Bodybuilding
user_1471,Jessica,Brown,24,Male,1993-11-24,2021-04-17,San Jose,California,Student,Functional Training
user_1472,Chris,Smith,26,Female,1989-02-10,2021-11-24,Los Angeles,California,Pro,Cardio
user_1473,Emily,Jones,25,Male,1992-01-15,2021-03-06,San Francisco,California,Pro,Cardio
user_1474,Emily,Davis,40,Male,1985-04-27,2021-12-31,Fresno,California,Basic,Bodybuilding
user_1475,Daniel,Williams,46,Non-binary,1960-06-28,2023-04-01,Fresno,California,Pro,Strength Training
user_1476,David,Miller,35,Male,1960-01-31,2022-04-29,Sacramento,California,Student,Cardio
user_1477,Robert,Brown,48,Non-binary,1973-05-14,2022-10-09,San Francisco,California,Basic,Yoga
user_1478,David,Williams,47,Male,1966-11-15,2023-10-03,San Francisco,California,Basic,HIIT
user_1479,Chris,Miller,56,Female,1959-06-15,2023-06-20,San Jose,California,Pro,HIIT
user_1480,John,Davis,52,Female,1984-02-25,2021-01-24,Oakland,California,Pro,Yoga
user_1481,Michael,Miller,35,Female,1985-12-24,2022-06-24,Sacramento,California,Pro,Cardio
user_1482,Jane,Davis,59,Female,2002-05-26,2021-03-03,San Francisco,California,Basic,Functional Training
user_1483,Robert,Brown,56,Female,1965-01-04,2022-05-06,Los Angeles,California,Pro,Functional Training
user_1484,Laura,Wilson,34,Male,1971-12-22,2021-09-30,San Francisco,California,Student,Functional Training
user_1485,Sarah,Johnson,31,Male,1983-12-01,2021-08-17,San Francisco,California,Basic,Functional Training
user_1486,Robert,Moore,48,Non-binary,1965-08-13,2021-01-20,San Francisco,California,Pro,HIIT
user_1487,Linda,Williams,41,Male,2005-06-13,2021-01-03,San Jose,California,Student,Yoga
user_1488,Sarah,Williams,52,Male,1972-05-24,2022-02-25,San Francisco,California,Student,Cardio
user_1489,Laura,Brown,61,Female,1963-12-29,2022-12-31,San Francisco,California,Pro,Yoga
user_1490,John,Wilson,62,Male,1974-08-08,2023-06-30,Los Angeles,California,Student,Cardio
user_1491,Sarah,Johnson,51,Non-binary,2000-10-02,2021-11-03,Oakland,California,Basic,Functional Training
user_1492,Laura,Johnson,20,Female,1960-05-31,2022-03-08,Los Angeles,California,Basic,HIIT
user_1493,Jane,Williams,54,Female,1963-01-22,2021-05-16,San Jose,California,Student,Bodybuilding
user_1494,Robert,Moore,60,Female,1976-01-26,2023-06-28,Los Angeles,California,Basic,Functional Training
user_1495,Emily,Smith,57,Male,1970-07-05,2023-08-02,Los Angeles,California,Pro,Functional Training
user_1496,Sarah,Davis,43,Male,2002-09-01,2022-05-30,Sacramento,California,Student,Functional Training
user_1497,Michael,Garcia,40,Female,1977-08-12,2021-07-12,San Francisco,California,Basic,Bodybuilding
user_1498,Michael,Williams,61,Male,1988-07-18,2022-08-08,Oakland,California,Pro,Strength Training
user_1499,Linda,Smith,56,Female,1988-10-25,2022-02-19,San Francisco,California,Pro,Bodybuilding
user_1500,Michael,Williams,32,Non-binary,1988-12-29,2023-05-23,Los Angeles,California,Basic,HIIT
user_1501,Emily,Smith,21,Male,1964-01-26,2021-04-28,San Jose,California,Student,Functional Training
user_1502,Daniel,Williams,46,Male,1973-08-11,2022-10-28,Sacramento,California,Pro,Bodybuilding
user_1503,Emily,Brown,39,Non-binary,1990-04-03,2021-07-28,Oakland,California,Pro,Bodybuilding
user_1504,Emily,Garcia,42,Male,1987-04-13,2023-08-10,Oakland,California,Pro,HIIT
user_1505,Emily,Martinez,30,Female,1971-03-03,2021-02-03,Los Angeles,California,Pro,Bodybuilding
user_1506,Chris,Martinez,35,Male,2003-05-07,2022-10-11,Sacramento,California,Student,Functional Training
user_1507,David,Rodriguez,50,Non-binary,1997-05-28,2021-11-14,Los Angeles,California,Basic,Bodybuilding
user_1508,Linda,Davis,33,Female,1979-04-12,2021-04-30,San Francisco,California,Basic,Strength Training
user_1509,Jane,Brown,62,Female,1963-04-14,2022-09-19,Fresno,California,Basic,Functional Training
user_1510,Chris,Garcia,59,Female,1997-03-03,2022-06-09,Fresno,California,Pro,HIIT
user_1511,Michael,Wilson,61,Male,1996-12-31,2022-08-04,San Francisco,California,Student,Functional Training
user_1512,Robert,Smith,19,Male,1958-04-22,2023-07-26,San Francisco,California,Basic,Cardio
user_1513,John,Davis,52,Female,1989-03-30,2023-04-25,Los Angeles,California,Student,Cardio
user_1514,Daniel,Garcia,59,Male,2004-10-24,2023-02-08,Sacramento,California,Basic,HIIT
user_1515,David,Johnson,51,Female,1988-06-08,2021-03-30,San Francisco,California,Pro,Yoga
user_1516,Laura,Davis,47,Non-binary,2001-01-02,2022-05-27,Oakland,California,Basic,Bodybuilding
user_1517,John,Brown,30,Female,1966-07-25,2021-02-16,Los Angeles,California,Pro,Strength Training
user_1518,Robert,Rodriguez,30,Female,1993-11-13,2023-02-11,Fresno,California,Pro,Bodybuilding
user_1519,John,Brown,35,Female,1988-09-03,2023-01-10,San Francisco,California,Basic,Cardio
user_1520,John,Smith,49,Female,1961-04-23,2023-08-17,Fresno,California,Student,Yoga
user_1521,Linda,Martinez,49,Male,1988-12-26,2022-11-23,Los Angeles,California,Pro,Strength Training
user_1522,Daniel,Miller,52,Male,1958-02-06,2022-06-06,Sacramento,California,Student,Functional Training
user_1523,Jessica,Jones,56,Male,1988-10-22,2021-10-11,Sacramento,California,Basic,Strength Training
user_1524,Robert,Miller,63,Female,1977-03-08,2022-01-12,Los Angeles,California,Pro,Functional Training
user_1525,Sarah,Wilson,46,Female,1999-04-03,2022-09-30,San Jose,California,Student,Cardio
user_1526,Laura,Moore,46,Female,1972-08-22,2021-05-14,Sacramento,California,Pro,Functional Training
user_1527,Sarah,Jones,61,Male,1960-03-20,2022-10-29,Oakland,California,Basic,Cardio
user_1528,Sarah,Brown,33,Female,1969-04-11,2021-09-05,Los Angeles,California,Pro,Bodybuilding
user_1529,Emily,Garcia,61,Male,1993-10-27,2022-10-14,Sacramento,California,Basic,Strength Training
user_1530,David,Smith,64,Female,2004-03-19,2021-11-14,San Francisco,California,Student,Strength Training
user_1531,Laura,Williams,27,Female,1994-02-08,2022-03-12,Oakland,California,Pro,Cardio
user_1532,Michael,Wilson,47,Male,1959-03-01,2021-06-25,San Francisco,California,Student,HIIT
user_1533,Michael,Moore,42,Male,1963-06-06,2023-04-15,Sacramento,California,Basic,Cardio
user_1534,Laura,Martinez,56,Female,2001-08-01,2022-11-17,Oakland,California,Basic,Bodybuilding
user_1535,Chris,Wilson,37,Female,2000-02-28,2023-09-20,San Francisco,California,Student,Functional Training
user_1536,David,Davis,22,Male,1990-11-01,2022-08-09,Fresno,California,Student,Bodybuilding
user_1537,Jessica,Moore,18,Non-binary,1961-05-18,2021-12-17,Fresno,California,Basic,Bodybuilding
user_1538,David,Rodriguez,47,Female,1985-05-08,2021-05-23,Fresno,California,Student,Cardio
user_1539,Linda,Smith,20,Non-binary,1997-10-29,2023-08-25,Los Angeles,California,Basic,Bodybuilding
user_1540,Emily,Brown,62,Male,1981-12-22,2023-03-15,Los Angeles,California,Student,Functional Training
user_1541,Michael,Johnson,31,Female,1966-04-08,2022-02-02,San Francisco,California,Basic,Bodybuilding
user_1542,Linda,Johnson,47,Female,1961-07-28,2023-10-13,Los Angeles,California,Basic,Bodybuilding
user_1543,Jane,Smith,21,Female,1996-09-22,2022-09-16,Sacramento,California,Pro,Cardio
user_1544,Michael,Jones,35,Female,2003-03-22,2022-12-19,Sacramento,California,Basic,HIIT
user_1545,Chris,Johnson,54,Male,2004-02-01,2022-10-05,Sacramento,California,Basic,HIIT
user_1546,Jessica,Brown,42,Male,1985-06-10,2022-01-04,Los Angeles,California,Pro,Yoga
user_1547,David,Rodriguez,18,Male,1986-05-04,2022-05-16,Los Angeles,California,Pro,Bodybuilding
user_1548,Robert,Wilson,63,Male,1990-05-11,2022-09-14,Los Angeles,California,Student,Bodybuilding
user_1549,John,Williams,32,Male,1960-04-29,2022-01-05,Sacramento,California,Student,Bodybuilding
user_1550,Michael,Davis,26,Male,1968-11-06,2022-08-02,Los Angeles,California,Basic,Cardio
user_1551,Emily,Miller,32,Non-binary,1971-04-17,2022-01-17,San Francisco,California,Student,Strength Training
user_1552,Laura,Garcia,41,Male,1962-03-20,2021-03-27,Sacramento,California,Student,Strength Training
user_1553,Linda,Miller,21,Female,1966-01-23,2023-02-26,Los Angeles,California,Basic,Bodybuilding
user_1554,Emily,Jones,29,Female,1966-11-19,2023-01-09,Los Angeles,California,Pro,Functional Training
user_1555,Linda,Johnson,54,Female,1994-04-17,2022-04-05,San Francisco,California,Pro,Strength Training
user_1556,John,Wilson,54,Male,1962-05-11,2023-08-08,Sacramento,California,Basic,HIIT
user_1557,Laura,Williams,60,Female,2001-03-04,2021-11-21,San Jose,California,Basic,Yoga
user_1558,Daniel,Davis,23,Female,1979-07-05,2022-06-06,San Francisco,California,Basic,Strength Training
user_1559,Linda,Moore,56,Female,1962-05-21,2022-05-04,San Jose,California,Basic,Functional Training
user_1560,Laura,Moore,63,Female,1993-01-26,2023-07-18,Sacramento,California,Basic,Bodybuilding
user_1561,Emily,Rodriguez,41,Non-binary,1973-07-31,2022-02-01,Sacramento,California,Basic,Strength Training
user_1562,Jane,Wilson,28,Female,1992-04-13,2023-06-15,Los Angeles,California,Student,Yoga
user_1563,Daniel,Wilson,30,Male,1963-01-17,2021-12-21,San Francisco,California,Student,Cardio
user_1564,Emily,Martinez,51,Female,1986-09-14,2023-08-05,San Francisco,California,Student,Strength Training
user_1565,Emily,Smith,42,Male,1980-01-24,2021-10-15,Sacramento,California,Pro,Cardio
user_1566,Robert,Moore,24,Female,1995-07-10,2022-04-04,Los Angeles,California,Basic,Bodybuilding
user_1567,Sarah,Moore,21,Male,1973-03-28,2022-09-16,Sacramento,California,Basic,Cardio
user_1568,Jessica,Garcia,25,Male,1988-05-11,2023-09-25,Los Angeles,California,Student,Functional Training
user_1569,David,Martinez,37,Female,1970-04-16,2022-06-20,Sacramento,California,Pro,Strength Training
user_1570,Linda,Moore,46,Female,1982-05-21,2021-10-18,Los Angeles,California,Student,Functional Training
user_1571,Jessica,Garcia,62,Male,1963-04-12,2023-05-01,Sacramento,California,Basic,Strength Training
user_1572,John,Miller,63,Female,2000-06-21,2023-04-18,Sacramento,California,Basic,Functional Training
user_1573,Emily,Wilson,27,Female,1980-09-23,2021-06-17,Los Angeles,California,Student,Bodybuilding
user_1574,John,Johnson,60,Male,1981-02-26,2023-08-08,San Francisco,California,Student,Functional Training
user_1575,Michael,Rodriguez,51,Female,1973-01-14,2022-09-13,Sacramento,California,Basic,Strength Training
user_1576,Robert,Williams,43,Male,1966-10-29,2022-03-04,Los Angeles,California,Student,HIIT
user_1577,Chris,Garcia,58,Female,1960-08-12,2022-12-03,Los Angeles,California,Basic,Bodybuilding
user_1578,John,Garcia,20,Female,1984-02-15,2022-05-05,Los Angeles,California,Student,HIIT
user_1579,David,Davis,23,Male,1999-02-02,2021-12-21,Los Angeles,California,Pro,Functional Training
user_1580,John,Brown,22,Male,1962-04-24,2021-07-15,Los Angeles,California,Basic,Strength Training
user_1581,Sarah,Garcia,22,Male,2000-11-30,2022-06-29,Sacramento,California,Pro,Functional Training
user_1582,Daniel,Smith,64,Female,2000-03-27,2022-12-18,Sacramento,California,Student,Cardio
user_1583,Michael,Rodriguez,40,Female,1977-06-05,2023-04-04,Los Angeles,California,Pro,Yoga
user_1584,Robert,Moore,26,Female,1990-12-02,2023-07-21,Fresno,California,Student,Bodybuilding
user_1585,Robert,Rodriguez,52,Male,1966-11-30,2022-11-25,Los Angeles,California,Pro,Yoga
user_1586,Linda,Martinez,37,Male,1960-11-24,2023-09-30,San Francisco,California,Pro,Strength Training
user_1587,Sarah,Wilson,59,Male,1963-05-12,2022-10-21,Fresno,California,Pro,Strength Training
user_1588,Emily,Smith,52,Male,1971-07-16,2023-07-28,Oakland,California,Basic,Functional Training
user_1589,Sarah,Williams,35,Female,1971-11-07,2023-02-19,Los Angeles,California,Pro,Cardio
user_1590,Jane,Moore,34,Female,1964-11-24,2021-01-11,San Francisco,California,Student,Strength Training
user_1591,Emily,Jones,41,Female,1990-06-07,2022-08-05,Sacramento,California,Student,HIIT
user_1592,Chris,Brown,20,Male,1965-01-14,2021-09-13,San Francisco,California,Basic,Bodybuilding
user_1593,Robert,Jones,49,Non-binary,1978-05-26,2022-01-31,Fresno,California,Basic,Functional Training
user_1594,Sarah,Martinez,52,Female,1979-02-03,2023-01-01,San Francisco,California,Student,HIIT
user_1595,Daniel,Rodriguez,55,Non-binary,2001-07-12,2023-03-20,Sacramento,California,Pro,Bodybuilding
user_1596,Robert,Smith,30,Female,1997-05-25,2022-02-13,San Jose,California,Student,Bodybuilding
user_1597,Chris,Jones,64,Male,2000-03-15,2021-12-28,Los Angeles,California,Basic,Bodybuilding
